product_id,realm,tag,score,basis,rationale,generated_at
philips-cf-ep8757-20,USER_JOB,Get consistent results without barista skill,6,CANDIDATE,"Inherited from category-level behavior fabric for 'Coffee' -- AI-proposed, not consumer-evidence-backed for this exact SKU.",2026-08-27
philips-cf-ep8757-20,NEED,ritual/routine,6,CANDIDATE,"Inherited from category-level behavior fabric for 'Coffee' -- AI-proposed, not consumer-evidence-backed for this exact SKU.",2026-08-27
philips-cf-ep8757-20,NEED,quality consistency,6,CANDIDATE,"Inherited from category-level behavior fabric for 'Coffee' -- AI-proposed, not consumer-evidence-backed for this exact SKU.",2026-08-27
lor-barista-cf-lm8018,SPACE,Kitchen,10,ESTIMATED_JUDGMENT,"Typical primary-use zone for the 'Capsule Coffee' category (rule-based estimate per world, not measured per-household).",2026-08-27
lor-barista-cf-lm8018,SPACE,Living,4,ESTIMATED_JUDGMENT,"Typical primary-use zone for the 'Capsule Coffee' category (rule-based estimate per world, not measured per-household).",2026-08-27
lor-barista-cf-lm8018,SPACE,Bedroom,1,ESTIMATED_JUDGMENT,"Typical primary-use zone for the 'Capsule Coffee' category (rule-based estimate per world, not measured per-household).",2026-08-27
lor-barista-cf-lm8018,MEDIUM,Food,9,ESTIMATED_JUDGMENT,Typical phenomenon/substrate this category acts on (rule-based estimate per world).,2026-08-27
lor-barista-cf-lm8018,MEDIUM,Water,3,ESTIMATED_JUDGMENT,Typical phenomenon/substrate this category acts on (rule-based estimate per world).,2026-08-27
lor-barista-cf-lm8018,CAPABILITY,Coffee Brewing,10,ESTIMATED_JUDGMENT,Category-definitional primary function.,2026-08-27
lor-barista-cf-lm8018,CAPABILITY,Espresso Brewing,9,RULE_DERIVED,"Observed spec field 'brew_architecture'=""Capsule (dual: L'OR + Nespresso-compatible)"" (own SKU).",2026-08-27
lor-barista-cf-lm8018,INTELLIGENCE,Manual,3,RULE_DERIVED,No sensor/connectivity/adaptive spec observed on this SKU.,2026-08-27
lor-barista-cf-lm8018,MAINTENANCE,Ownership touch/maintenance burden,6,ESTIMATED_JUDGMENT,Category baseline 6/10.,2026-08-27
lor-barista-cf-lm8018,LIFECYCLE,Current,10,RULE_DERIVED,Directly observed current_status field: CURRENT.,2026-08-27
lor-barista-cf-lm8018,USER_JOB,Make a satisfying coffee quickly,6,CANDIDATE,"Inherited from category-level behavior fabric for 'Capsule Coffee' -- AI-proposed, not consumer-evidence-backed for this exact SKU.",2026-08-27
lor-barista-cf-lm8018,USER_JOB,Get consistent results without barista skill,6,CANDIDATE,"Inherited from category-level behavior fabric for 'Capsule Coffee' -- AI-proposed, not consumer-evidence-backed for this exact SKU.",2026-08-27
lor-barista-cf-lm8018,NEED,ritual/routine,6,CANDIDATE,"Inherited from category-level behavior fabric for 'Capsule Coffee' -- AI-proposed, not consumer-evidence-backed for this exact SKU.",2026-08-27
lor-barista-cf-lm8018,NEED,quality consistency,6,CANDIDATE,"Inherited from category-level behavior fabric for 'Capsule Coffee' -- AI-proposed, not consumer-evidence-backed for this exact SKU.",2026-08-27
senseo-cf-original-nl,SPACE,Kitchen,10,ESTIMATED_JUDGMENT,"Typical primary-use zone for the 'Pod Coffee' category (rule-based estimate per world, not measured per-household).",2026-08-27
senseo-cf-original-nl,SPACE,Living,4,ESTIMATED_JUDGMENT,"Typical primary-use zone for the 'Pod Coffee' category (rule-based estimate per world, not measured per-household).",2026-08-27
senseo-cf-original-nl,SPACE,Bedroom,1,ESTIMATED_JUDGMENT,"Typical primary-use zone for the 'Pod Coffee' category (rule-based estimate per world, not measured per-household).",2026-08-27
senseo-cf-original-nl,MEDIUM,Food,9,ESTIMATED_JUDGMENT,Typical phenomenon/substrate this category acts on (rule-based estimate per world).,2026-08-27
senseo-cf-original-nl,MEDIUM,Water,3,ESTIMATED_JUDGMENT,Typical phenomenon/substrate this category acts on (rule-based estimate per world).,2026-08-27
senseo-cf-original-nl,CAPABILITY,Coffee Brewing,10,ESTIMATED_JUDGMENT,Category-definitional primary function.,2026-08-27
senseo-cf-original-nl,INTELLIGENCE,Unclassified,3,ESTIMATED_JUDGMENT,No spec data available for this SKU or its family to classify from.,2026-08-27
senseo-cf-original-nl,MAINTENANCE,Ownership touch/maintenance burden,6,ESTIMATED_JUDGMENT,Category baseline 6/10.,2026-08-27
senseo-cf-original-nl,LIFECYCLE,Current,10,RULE_DERIVED,Directly observed current_status field: CURRENT.,2026-08-27
senseo-cf-original-nl,USER_JOB,Make a satisfying coffee quickly,6,CANDIDATE,"Inherited from category-level behavior fabric for 'Pod Coffee' -- AI-proposed, not consumer-evidence-backed for this exact SKU.",2026-08-27
senseo-cf-original-nl,USER_JOB,Get consistent results without barista skill,6,CANDIDATE,"Inherited from category-level behavior fabric for 'Pod Coffee' -- AI-proposed, not consumer-evidence-backed for this exact SKU.",2026-08-27
senseo-cf-original-nl,NEED,ritual/routine,6,CANDIDATE,"Inherited from category-level behavior fabric for 'Pod Coffee' -- AI-proposed, not consumer-evidence-backed for this exact SKU.",2026-08-27
senseo-cf-original-nl,NEED,quality consistency,6,CANDIDATE,"Inherited from category-level behavior fabric for 'Pod Coffee' -- AI-proposed, not consumer-evidence-backed for this exact SKU.",2026-08-27
saeco-cf-xelsis-suprema-sm8889,SPACE,Kitchen,10,ESTIMATED_JUDGMENT,"Typical primary-use zone for the 'Super-automatic Espresso' category (rule-based estimate per world, not measured per-household).",2026-08-27
saeco-cf-xelsis-suprema-sm8889,SPACE,Living,4,ESTIMATED_JUDGMENT,"Typical primary-use zone for the 'Super-automatic Espresso' category (rule-based estimate per world, not measured per-household).",2026-08-27
saeco-cf-xelsis-suprema-sm8889,SPACE,Bedroom,1,ESTIMATED_JUDGMENT,"Typical primary-use zone for the 'Super-automatic Espresso' category (rule-based estimate per world, not measured per-household).",2026-08-27
saeco-cf-xelsis-suprema-sm8889,MEDIUM,Food,9,ESTIMATED_JUDGMENT,Typical phenomenon/substrate this category acts on (rule-based estimate per world).,2026-08-27
saeco-cf-xelsis-suprema-sm8889,MEDIUM,Water,3,ESTIMATED_JUDGMENT,Typical phenomenon/substrate this category acts on (rule-based estimate per world).,2026-08-27
saeco-cf-xelsis-suprema-sm8889,CAPABILITY,Coffee Brewing,10,ESTIMATED_JUDGMENT,Category-definitional primary function.,2026-08-27
saeco-cf-xelsis-suprema-sm8889,CAPABILITY,Milk Frothing,6,RULE_DERIVED,Observed spec field 'milk_system'='LattePerfetto (external carafe)' (own SKU).,2026-08-27
saeco-cf-xelsis-suprema-sm8889,INTELLIGENCE,Reactive/Connected,6,RULE_DERIVED,"Sensor, detection, navigation, or connectivity spec observed without routine-adaptation language.",2026-08-27
saeco-cf-xelsis-suprema-sm8889,DIGITAL,Wi-Fi / App Connected,8,RULE_DERIVED,"connectivity spec: 'Built-in WiFi, AI Smart Assistant'",2026-08-27
saeco-cf-xelsis-suprema-sm8889,MAINTENANCE,Ownership touch/maintenance burden,6,ESTIMATED_JUDGMENT,Category baseline 6/10.,2026-08-27
saeco-cf-xelsis-suprema-sm8889,LIFECYCLE,Current,10,RULE_DERIVED,Directly observed current_status field: CURRENT.,2026-08-27
saeco-cf-xelsis-suprema-sm8889,USER_JOB,Make a satisfying coffee quickly,6,CANDIDATE,"Inherited from category-level behavior fabric for 'Super-automatic Espresso' -- AI-proposed, not consumer-evidence-backed for this exact SKU.",2026-08-27
saeco-cf-xelsis-suprema-sm8889,USER_JOB,Get consistent results without barista skill,6,CANDIDATE,"Inherited from category-level behavior fabric for 'Super-automatic Espresso' -- AI-proposed, not consumer-evidence-backed for this exact SKU.",2026-08-27
saeco-cf-xelsis-suprema-sm8889,NEED,ritual/routine,6,CANDIDATE,"Inherited from category-level behavior fabric for 'Super-automatic Espresso' -- AI-proposed, not consumer-evidence-backed for this exact SKU.",2026-08-27
saeco-cf-xelsis-suprema-sm8889,NEED,quality consistency,6,CANDIDATE,"Inherited from category-level behavior fabric for 'Super-automatic Espresso' -- AI-proposed, not consumer-evidence-backed for this exact SKU.",2026-08-27
saeco-cf-xelsis-deluxe-sm8782,SPACE,Kitchen,10,ESTIMATED_JUDGMENT,"Typical primary-use zone for the 'Super-automatic Espresso' category (rule-based estimate per world, not measured per-household).",2026-08-27
saeco-cf-xelsis-deluxe-sm8782,SPACE,Living,4,ESTIMATED_JUDGMENT,"Typical primary-use zone for the 'Super-automatic Espresso' category (rule-based estimate per world, not measured per-household).",2026-08-27
saeco-cf-xelsis-deluxe-sm8782,SPACE,Bedroom,1,ESTIMATED_JUDGMENT,"Typical primary-use zone for the 'Super-automatic Espresso' category (rule-based estimate per world, not measured per-household).",2026-08-27
saeco-cf-xelsis-deluxe-sm8782,MEDIUM,Food,9,ESTIMATED_JUDGMENT,Typical phenomenon/substrate this category acts on (rule-based estimate per world).,2026-08-27
saeco-cf-xelsis-deluxe-sm8782,MEDIUM,Water,3,ESTIMATED_JUDGMENT,Typical phenomenon/substrate this category acts on (rule-based estimate per world).,2026-08-27
saeco-cf-xelsis-deluxe-sm8782,CAPABILITY,Coffee Brewing,10,ESTIMATED_JUDGMENT,Category-definitional primary function.,2026-08-27
saeco-cf-xelsis-deluxe-sm8782,INTELLIGENCE,Unclassified,3,ESTIMATED_JUDGMENT,No spec data available for this SKU or its family to classify from.,2026-08-27
saeco-cf-xelsis-deluxe-sm8782,MAINTENANCE,Ownership touch/maintenance burden,6,ESTIMATED_JUDGMENT,Category baseline 6/10.,2026-08-27
saeco-cf-xelsis-deluxe-sm8782,LIFECYCLE,Current,10,RULE_DERIVED,Directly observed current_status field: CURRENT.,2026-08-27
saeco-cf-xelsis-deluxe-sm8782,USER_JOB,Make a satisfying coffee quickly,6,CANDIDATE,"Inherited from category-level behavior fabric for 'Super-automatic Espresso' -- AI-proposed, not consumer-evidence-backed for this exact SKU.",2026-08-27
saeco-cf-xelsis-deluxe-sm8782,USER_JOB,Get consistent results without barista skill,6,CANDIDATE,"Inherited from category-level behavior fabric for 'Super-automatic Espresso' -- AI-proposed, not consumer-evidence-backed for this exact SKU.",2026-08-27
saeco-cf-xelsis-deluxe-sm8782,NEED,ritual/routine,6,CANDIDATE,"Inherited from category-level behavior fabric for 'Super-automatic Espresso' -- AI-proposed, not consumer-evidence-backed for this exact SKU.",2026-08-27
saeco-cf-xelsis-deluxe-sm8782,NEED,quality consistency,6,CANDIDATE,"Inherited from category-level behavior fabric for 'Super-automatic Espresso' -- AI-proposed, not consumer-evidence-backed for this exact SKU.",2026-08-27
saeco-cf-granaroma-sm6480,SPACE,Kitchen,10,ESTIMATED_JUDGMENT,"Typical primary-use zone for the 'Super-automatic Espresso' category (rule-based estimate per world, not measured per-household).",2026-08-27
saeco-cf-granaroma-sm6480,SPACE,Living,4,ESTIMATED_JUDGMENT,"Typical primary-use zone for the 'Super-automatic Espresso' category (rule-based estimate per world, not measured per-household).",2026-08-27
saeco-cf-granaroma-sm6480,SPACE,Bedroom,1,ESTIMATED_JUDGMENT,"Typical primary-use zone for the 'Super-automatic Espresso' category (rule-based estimate per world, not measured per-household).",2026-08-27
saeco-cf-granaroma-sm6480,MEDIUM,Food,9,ESTIMATED_JUDGMENT,Typical phenomenon/substrate this category acts on (rule-based estimate per world).,2026-08-27
saeco-cf-granaroma-sm6480,MEDIUM,Water,3,ESTIMATED_JUDGMENT,Typical phenomenon/substrate this category acts on (rule-based estimate per world).,2026-08-27
saeco-cf-granaroma-sm6480,CAPABILITY,Coffee Brewing,10,ESTIMATED_JUDGMENT,Category-definitional primary function.,2026-08-27
saeco-cf-granaroma-sm6480,INTELLIGENCE,Reactive/Connected,6,RULE_DERIVED,"Sensor, detection, navigation, or connectivity spec observed without routine-adaptation language.",2026-08-27
saeco-cf-granaroma-sm6480,DIGITAL,Wi-Fi / App Connected,8,RULE_DERIVED,connectivity spec: 'WiFi (select EU countries)',2026-08-27
saeco-cf-granaroma-sm6480,MAINTENANCE,Ownership touch/maintenance burden,6,ESTIMATED_JUDGMENT,Category baseline 6/10.,2026-08-27
saeco-cf-granaroma-sm6480,LIFECYCLE,Current,10,RULE_DERIVED,Directly observed current_status field: CURRENT.,2026-08-27
saeco-cf-granaroma-sm6480,USER_JOB,Make a satisfying coffee quickly,6,CANDIDATE,"Inherited from category-level behavior fabric for 'Super-automatic Espresso' -- AI-proposed, not consumer-evidence-backed for this exact SKU.",2026-08-27
saeco-cf-granaroma-sm6480,USER_JOB,Get consistent results without barista skill,6,CANDIDATE,"Inherited from category-level behavior fabric for 'Super-automatic Espresso' -- AI-proposed, not consumer-evidence-backed for this exact SKU.",2026-08-27
saeco-cf-granaroma-sm6480,NEED,ritual/routine,6,CANDIDATE,"Inherited from category-level behavior fabric for 'Super-automatic Espresso' -- AI-proposed, not consumer-evidence-backed for this exact SKU.",2026-08-27
saeco-cf-granaroma-sm6480,NEED,quality consistency,6,CANDIDATE,"Inherited from category-level behavior fabric for 'Super-automatic Espresso' -- AI-proposed, not consumer-evidence-backed for this exact SKU.",2026-08-27
gaggia-cf-classicup,SPACE,Kitchen,10,ESTIMATED_JUDGMENT,"Typical primary-use zone for the 'Manual/Automatic Espresso' category (rule-based estimate per world, not measured per-household).",2026-08-27
gaggia-cf-classicup,SPACE,Living,4,ESTIMATED_JUDGMENT,"Typical primary-use zone for the 'Manual/Automatic Espresso' category (rule-based estimate per world, not measured per-household).",2026-08-27
gaggia-cf-classicup,SPACE,Bedroom,1,ESTIMATED_JUDGMENT,"Typical primary-use zone for the 'Manual/Automatic Espresso' category (rule-based estimate per world, not measured per-household).",2026-08-27
gaggia-cf-classicup,MEDIUM,Food,9,ESTIMATED_JUDGMENT,Typical phenomenon/substrate this category acts on (rule-based estimate per world).,2026-08-27
gaggia-cf-classicup,MEDIUM,Water,3,ESTIMATED_JUDGMENT,Typical phenomenon/substrate this category acts on (rule-based estimate per world).,2026-08-27
gaggia-cf-classicup,CAPABILITY,Coffee Brewing,10,ESTIMATED_JUDGMENT,Category-definitional primary function.,2026-08-27
gaggia-cf-classicup,CAPABILITY,Espresso Brewing,9,RULE_DERIVED,Observed spec field 'brew_architecture'='Manual portafilter' (own SKU).,2026-08-27
gaggia-cf-classicup,INTELLIGENCE,Manual,3,RULE_DERIVED,No sensor/connectivity/adaptive spec observed on this SKU.,2026-08-27
gaggia-cf-classicup,MAINTENANCE,Ownership touch/maintenance burden,6,ESTIMATED_JUDGMENT,Category baseline 6/10.,2026-08-27
gaggia-cf-classicup,LIFECYCLE,Current,10,RULE_DERIVED,Directly observed current_status field: CURRENT.,2026-08-27
gaggia-cf-classicup,USER_JOB,Make a satisfying coffee quickly,6,CANDIDATE,"Inherited from category-level behavior fabric for 'Manual/Automatic Espresso' -- AI-proposed, not consumer-evidence-backed for this exact SKU.",2026-08-27
gaggia-cf-classicup,USER_JOB,Get consistent results without barista skill,6,CANDIDATE,"Inherited from category-level behavior fabric for 'Manual/Automatic Espresso' -- AI-proposed, not consumer-evidence-backed for this exact SKU.",2026-08-27
gaggia-cf-classicup,NEED,ritual/routine,6,CANDIDATE,"Inherited from category-level behavior fabric for 'Manual/Automatic Espresso' -- AI-proposed, not consumer-evidence-backed for this exact SKU.",2026-08-27
gaggia-cf-classicup,NEED,quality consistency,6,CANDIDATE,"Inherited from category-level behavior fabric for 'Manual/Automatic Espresso' -- AI-proposed, not consumer-evidence-backed for this exact SKU.",2026-08-27
philips-hs-hsp5500-02,SPACE,Entry,10,ESTIMATED_JUDGMENT,"Typical primary-use zone for the 'Home Safety' category (rule-based estimate per world, not measured per-household).",2026-08-27
philips-hs-hsp5500-02,SPACE,Living,4,ESTIMATED_JUDGMENT,"Typical primary-use zone for the 'Home Safety' category (rule-based estimate per world, not measured per-household).",2026-08-27
philips-hs-hsp5500-02,SPACE,Bedroom,2,ESTIMATED_JUDGMENT,"Typical primary-use zone for the 'Home Safety' category (rule-based estimate per world, not measured per-household).",2026-08-27
philips-hs-hsp5500-02,SPACE,Garden,2,ESTIMATED_JUDGMENT,"Typical primary-use zone for the 'Home Safety' category (rule-based estimate per world, not measured per-household).",2026-08-27
philips-hs-hsp5500-02,MEDIUM,Security State,10,ESTIMATED_JUDGMENT,Typical phenomenon/substrate this category acts on (rule-based estimate per world).,2026-08-27
philips-hs-hsp5500-02,MEDIUM,Digital Information,8,ESTIMATED_JUDGMENT,Typical phenomenon/substrate this category acts on (rule-based estimate per world).,2026-08-27
philips-hs-hsp5500-02,CAPABILITY,Home Monitoring,10,ESTIMATED_JUDGMENT,Category-definitional primary function.,2026-08-27
philips-hs-hsp5500-02,CAPABILITY,Environmental Sensing,8,RULE_DERIVED,"Observed spec field 'sensors'='PIR motion, person detection, anti-tamper siren' (inherited from family sibling (no own spec row)).",2026-08-27
philips-hs-hsp5500-02,CAPABILITY,Motion/Person Detection,8,RULE_DERIVED,"Observed spec field 'detection_features'='AI people/pet/cry detection, motion tracking, privacy shutter, pan-tilt' (own SKU).",2026-08-27
philips-hs-hsp5500-02,INTELLIGENCE,Reactive/Connected,6,RULE_DERIVED,"Sensor, detection, navigation, or connectivity spec observed without routine-adaptation language.",2026-08-27
philips-hs-hsp5500-02,DIGITAL,Wi-Fi / App Connected,8,RULE_DERIVED,connectivity spec: 'Wi-Fi 2.4GHz (min 2Mbps)',2026-08-27
philips-hs-hsp5500-02,MAINTENANCE,Ownership touch/maintenance burden,2,ESTIMATED_JUDGMENT,Category baseline 2/10.,2026-08-27
philips-hs-hsp5500-02,LIFECYCLE,Current,10,RULE_DERIVED,Directly observed current_status field: CURRENT.,2026-08-27
philips-hs-hsp5500-02,USER_JOB,Know who's at the door or on the property,6,CANDIDATE,"Inherited from category-level behavior fabric for 'Home Safety' -- AI-proposed, not consumer-evidence-backed for this exact SKU.",2026-08-27
philips-hs-hsp5500-02,USER_JOB,Monitor home while away,6,CANDIDATE,"Inherited from category-level behavior fabric for 'Home Safety' -- AI-proposed, not consumer-evidence-backed for this exact SKU.",2026-08-27
philips-hs-hsp5500-02,NEED,safety reassurance,6,CANDIDATE,"Inherited from category-level behavior fabric for 'Home Safety' -- AI-proposed, not consumer-evidence-backed for this exact SKU.",2026-08-27
philips-hs-hsp5500-02,NEED,trust in accuracy / low false alarms,6,CANDIDATE,"Inherited from category-level behavior fabric for 'Home Safety' -- AI-proposed, not consumer-evidence-backed for this exact SKU.",2026-08-27
philips-hs-hsp5300-01,SPACE,Entry,10,ESTIMATED_JUDGMENT,"Typical primary-use zone for the 'Home Safety' category (rule-based estimate per world, not measured per-household).",2026-08-27
philips-hs-hsp5300-01,SPACE,Living,4,ESTIMATED_JUDGMENT,"Typical primary-use zone for the 'Home Safety' category (rule-based estimate per world, not measured per-household).",2026-08-27
philips-hs-hsp5300-01,SPACE,Bedroom,2,ESTIMATED_JUDGMENT,"Typical primary-use zone for the 'Home Safety' category (rule-based estimate per world, not measured per-household).",2026-08-27
philips-hs-hsp5300-01,SPACE,Garden,2,ESTIMATED_JUDGMENT,"Typical primary-use zone for the 'Home Safety' category (rule-based estimate per world, not measured per-household).",2026-08-27
philips-hs-hsp5300-01,MEDIUM,Security State,10,ESTIMATED_JUDGMENT,Typical phenomenon/substrate this category acts on (rule-based estimate per world).,2026-08-27
philips-hs-hsp5300-01,MEDIUM,Digital Information,8,ESTIMATED_JUDGMENT,Typical phenomenon/substrate this category acts on (rule-based estimate per world).,2026-08-27
philips-hs-hsp5300-01,CAPABILITY,Home Monitoring,10,ESTIMATED_JUDGMENT,Category-definitional primary function.,2026-08-27
philips-hs-hsp5300-01,CAPABILITY,Environmental Sensing,8,RULE_DERIVED,"Observed spec field 'sensors'='PIR motion, person detection, anti-tamper siren' (own SKU).",2026-08-27
philips-hs-hsp5300-01,CAPABILITY,Motion/Person Detection,8,RULE_DERIVED,"Observed spec field 'detection_features'='AI people/pet/cry detection, motion tracking, privacy shutter, pan-tilt' (inherited from family sibling (no own spec row)).",2026-08-27
philips-hs-hsp5300-01,INTELLIGENCE,Reactive/Connected,6,RULE_DERIVED,"Sensor, detection, navigation, or connectivity spec observed without routine-adaptation language.",2026-08-27
philips-hs-hsp5300-01,DIGITAL,Wi-Fi / App Connected,8,RULE_DERIVED,connectivity spec: 'Wi-Fi 2.4GHz (min 2Mbps)',2026-08-27
philips-hs-hsp5300-01,MAINTENANCE,Ownership touch/maintenance burden,2,ESTIMATED_JUDGMENT,Category baseline 2/10.,2026-08-27
philips-hs-hsp5300-01,LIFECYCLE,Current,10,RULE_DERIVED,Directly observed current_status field: CURRENT.,2026-08-27
philips-hs-hsp5300-01,USER_JOB,Know who's at the door or on the property,6,CANDIDATE,"Inherited from category-level behavior fabric for 'Home Safety' -- AI-proposed, not consumer-evidence-backed for this exact SKU.",2026-08-27
philips-hs-hsp5300-01,USER_JOB,Monitor home while away,6,CANDIDATE,"Inherited from category-level behavior fabric for 'Home Safety' -- AI-proposed, not consumer-evidence-backed for this exact SKU.",2026-08-27
philips-hs-hsp5300-01,NEED,safety reassurance,6,CANDIDATE,"Inherited from category-level behavior fabric for 'Home Safety' -- AI-proposed, not consumer-evidence-backed for this exact SKU.",2026-08-27
philips-hs-hsp5300-01,NEED,trust in accuracy / low false alarms,6,CANDIDATE,"Inherited from category-level behavior fabric for 'Home Safety' -- AI-proposed, not consumer-evidence-backed for this exact SKU.",2026-08-27
philips-pet-paw5320-02,SPACE,Living,8,ESTIMATED_JUDGMENT,"Typical primary-use zone for the 'Pet Care' category (rule-based estimate per world, not measured per-household).",2026-08-27
philips-pet-paw5320-02,SPACE,Kitchen,4,ESTIMATED_JUDGMENT,"Typical primary-use zone for the 'Pet Care' category (rule-based estimate per world, not measured per-household).",2026-08-27
philips-pet-paw5320-02,SPACE,Bedroom,3,ESTIMATED_JUDGMENT,"Typical primary-use zone for the 'Pet Care' category (rule-based estimate per world, not measured per-household).",2026-08-27
philips-pet-paw5320-02,SPACE,Floor (whole home),2,ESTIMATED_JUDGMENT,"Typical primary-use zone for the 'Pet Care' category (rule-based estimate per world, not measured per-household).",2026-08-27
philips-pet-paw5320-02,MEDIUM,Pet Environment,10,ESTIMATED_JUDGMENT,Typical phenomenon/substrate this category acts on (rule-based estimate per world).,2026-08-27
philips-pet-paw5320-02,MEDIUM,Digital Information,5,ESTIMATED_JUDGMENT,Typical phenomenon/substrate this category acts on (rule-based estimate per world).,2026-08-27
philips-pet-paw5320-02,CAPABILITY,Pet Feeding/Watering,10,ESTIMATED_JUDGMENT,Category-definitional primary function.,2026-08-27
philips-pet-paw5320-02,CAPABILITY,Camera Monitoring,8,RULE_DERIVED,"Observed spec field 'camera'='HD/1080p camera, 2-way audio' (own SKU).",2026-08-27
philips-pet-paw5320-02,INTELLIGENCE,Reactive/Connected,6,RULE_DERIVED,"Sensor, detection, navigation, or connectivity spec observed without routine-adaptation language.",2026-08-27
philips-pet-paw5320-02,MAINTENANCE,Ownership touch/maintenance burden,5,ESTIMATED_JUDGMENT,Category baseline 5/10.,2026-08-27
philips-pet-paw5320-02,LIFECYCLE,Current,10,RULE_DERIVED,Directly observed current_status field: CURRENT.,2026-08-27
philips-pet-paw5320-02,USER_JOB,Feed pets on schedule when away,6,CANDIDATE,"Inherited from category-level behavior fabric for 'Pet Care' -- AI-proposed, not consumer-evidence-backed for this exact SKU.",2026-08-27
philips-pet-paw5320-02,USER_JOB,Ensure pets have fresh water,6,CANDIDATE,"Inherited from category-level behavior fabric for 'Pet Care' -- AI-proposed, not consumer-evidence-backed for this exact SKU.",2026-08-27
philips-pet-paw5320-02,NEED,reassurance pet is cared for,6,CANDIDATE,"Inherited from category-level behavior fabric for 'Pet Care' -- AI-proposed, not consumer-evidence-backed for this exact SKU.",2026-08-27
philips-pet-paw5320-02,NEED,trust in reliability,6,CANDIDATE,"Inherited from category-level behavior fabric for 'Pet Care' -- AI-proposed, not consumer-evidence-backed for this exact SKU.",2026-08-27
philips-pet-paw3210-02,SPACE,Living,8,ESTIMATED_JUDGMENT,"Typical primary-use zone for the 'Pet Care' category (rule-based estimate per world, not measured per-household).",2026-08-27
philips-pet-paw3210-02,SPACE,Kitchen,4,ESTIMATED_JUDGMENT,"Typical primary-use zone for the 'Pet Care' category (rule-based estimate per world, not measured per-household).",2026-08-27
philips-pet-paw3210-02,SPACE,Bedroom,3,ESTIMATED_JUDGMENT,"Typical primary-use zone for the 'Pet Care' category (rule-based estimate per world, not measured per-household).",2026-08-27
philips-pet-paw3210-02,SPACE,Floor (whole home),2,ESTIMATED_JUDGMENT,"Typical primary-use zone for the 'Pet Care' category (rule-based estimate per world, not measured per-household).",2026-08-27
philips-pet-paw3210-02,MEDIUM,Pet Environment,10,ESTIMATED_JUDGMENT,Typical phenomenon/substrate this category acts on (rule-based estimate per world).,2026-08-27
philips-pet-paw3210-02,MEDIUM,Digital Information,5,ESTIMATED_JUDGMENT,Typical phenomenon/substrate this category acts on (rule-based estimate per world).,2026-08-27
philips-pet-paw3210-02,CAPABILITY,Pet Feeding/Watering,10,ESTIMATED_JUDGMENT,Category-definitional primary function.,2026-08-27
philips-pet-paw3210-02,CAPABILITY,Camera Monitoring,8,RULE_DERIVED,"Observed spec field 'camera'='HD/1080p camera, 2-way audio' (inherited from family sibling (no own spec row)).",2026-08-27
philips-pet-paw3210-02,INTELLIGENCE,Reactive/Connected,6,RULE_DERIVED,"Sensor, detection, navigation, or connectivity spec observed without routine-adaptation language.",2026-08-27
philips-pet-paw3210-02,MAINTENANCE,Ownership touch/maintenance burden,5,ESTIMATED_JUDGMENT,Category baseline 5/10.,2026-08-27
philips-pet-paw3210-02,LIFECYCLE,Current,10,RULE_DERIVED,Directly observed current_status field: CURRENT.,2026-08-27
philips-pet-paw3210-02,USER_JOB,Feed pets on schedule when away,6,CANDIDATE,"Inherited from category-level behavior fabric for 'Pet Care' -- AI-proposed, not consumer-evidence-backed for this exact SKU.",2026-08-27
philips-pet-paw3210-02,USER_JOB,Ensure pets have fresh water,6,CANDIDATE,"Inherited from category-level behavior fabric for 'Pet Care' -- AI-proposed, not consumer-evidence-backed for this exact SKU.",2026-08-27
philips-pet-paw3210-02,NEED,reassurance pet is cared for,6,CANDIDATE,"Inherited from category-level behavior fabric for 'Pet Care' -- AI-proposed, not consumer-evidence-backed for this exact SKU.",2026-08-27
philips-pet-paw3210-02,NEED,trust in reliability,6,CANDIDATE,"Inherited from category-level behavior fabric for 'Pet Care' -- AI-proposed, not consumer-evidence-backed for this exact SKU.",2026-08-27
philips-garden-rsl3000-10,SPACE,Garden,10,ESTIMATED_JUDGMENT,"Typical primary-use zone for the 'Garden Care' category (rule-based estimate per world, not measured per-household).",2026-08-27
philips-garden-rsl3000-10,SPACE,Entry,2,ESTIMATED_JUDGMENT,"Typical primary-use zone for the 'Garden Care' category (rule-based estimate per world, not measured per-household).",2026-08-27
philips-garden-rsl3000-10,MEDIUM,Garden,10,ESTIMATED_JUDGMENT,Typical phenomenon/substrate this category acts on (rule-based estimate per world).,2026-08-27
philips-garden-rsl3000-10,MEDIUM,Digital Information,4,ESTIMATED_JUDGMENT,Typical phenomenon/substrate this category acts on (rule-based estimate per world).,2026-08-27
philips-garden-rsl3000-10,CAPABILITY,Autonomous Mowing,10,ESTIMATED_JUDGMENT,Category-definitional primary function.,2026-08-27
philips-garden-rsl3000-10,CAPABILITY,Room/Area Mapping,7,RULE_DERIVED,"Observed spec field 'mapping'='GPS-based mapping, parallel-line cutting pattern' (own SKU).",2026-08-27
philips-garden-rsl3000-10,CAPABILITY,Autonomous Mowing,9,RULE_DERIVED,Observed spec field 'cutting_width_cm'='18' (own SKU).,2026-08-27
philips-garden-rsl3000-10,INTELLIGENCE,Reactive/Connected,6,RULE_DERIVED,"Sensor, detection, navigation, or connectivity spec observed without routine-adaptation language.",2026-08-27
